Transcript	Tax_Annotation	Max_Annotation	Description	PFAM	KO_All	KO_sig	Pathway_all	Pathway_sig	GO_BP	GO_sig	Figure_term	
lpl7_c_DN142_c0_g2_i2	COG1064@1|root,KOG0023@2759|Eukaryota,390GY@33154|Opisthokonta,3NW0B@4751|Fungi,3QJH7@4890|Ascomycota,3RR34@4891|Saccharomycetes	4751|Fungi	alcohol dehydrogenase	ADH_N,ADH_zinc_N	ko:K13953		ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220		GO:0000947,GO:0000955,GO:0003674,GO:0003824,GO:0004022,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005975,GO:0005996,GO:0006006,GO:0006066,GO:0006067,GO:0006068,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006113,GO:0006115,GO:0006116,GO:0006117,GO:0006139,GO:0006163,GO:0006520,GO:0006566,GO:0006567,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009117,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009179,GO:0009185,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0010033,GO:0015980,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0016999,GO:0017000,GO:0017001,GO:0017144,GO:0019318,GO:0019362,GO:0019637,GO:0019655,GO:0019660,GO:0019666,GO:0019674,GO:0019693,GO:0019752,GO:0031012,GO:0031974,GO:0032787,GO:0033993,GO:0034308,GO:0034309,GO:0034310,GO:0034641,GO:0042221,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043458,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044421,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046031,GO:0046034,GO:0046164,GO:0046165,GO:0046185,GO:0046187,GO:0046395,GO:0046483,GO:0046496,GO:0046677,GO:0050896,GO:0051186,GO:0051716,GO:0055086,GO:0055114,GO:0062039,GO:0062040,GO:0070013,GO:0070887,GO:0071236,GO:0071310,GO:0071396,GO:0071704,GO:0072521,GO:0072524,GO:0097305,GO:0097306,GO:0097307,GO:0097308,GO:1901135,GO:1901360,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901615,GO:1901616,GO:1901617,GO:1901700,GO:1901701	energy derivation by oxidation of organi...,generation of precursor metabolites and ...,organophosphate metabolic process,cellular process,nucleobase-containing small molecule met...,ribonucleotide metabolic process,purine-containing compound metabolic pro...,purine ribonucleotide metabolic process,ribonucleoside triphosphate metabolic pr...,carbohydrate derivative metabolic proces...,nucleotide metabolic process,purine nucleotide metabolic process,	Nucleotide Metabolism	
lpl7_c_DN14385_c0_g1_i1	COG0365@1|root,KOG1175@2759|Eukaryota,38BR4@33154|Opisthokonta,3NUTI@4751|Fungi,3QM4K@4890|Ascomycota,3RS6E@4891|Saccharomycetes	4751|Fungi	Acetyl-coenzyme A synthetase	ACAS_N,AMP-binding,AMP-binding_C	ko:K01895		ko00010,ko00620,ko00640,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00620,map00640,map00680,map00720,map01100,map01110,map01120,map01130,map01200		GO:0000166,GO:0003674,GO:0003824,GO:0003987,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006083,GO:0006084,GO:0006085,GO:0006091,GO:0006113,GO:0006139,GO:0006163,GO:0006164,GO:0006325,GO:0006464,GO:0006473,GO:0006475,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015976,GO:0015980,GO:0016020,GO:0016021,GO:0016043,GO:0016054,GO:0016208,GO:0016405,GO:0016569,GO:0016570,GO:0016573,GO:0016874,GO:0016877,GO:0016878,GO:0016879,GO:0016880,GO:0016999,GO:0017001,GO:0017076,GO:0017144,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019438,GO:0019538,GO:0019637,GO:0019654,GO:0019693,GO:0019752,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043436,GO:0043543,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045733,GO:0046390,GO:0046395,GO:0046483,GO:0051186,GO:0051188,GO:0051276,GO:0055086,GO:0055114,GO:0071616,GO:0071704,GO:0071840,GO:0072329,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576	energy derivation by oxidation of organi...,generation of precursor metabolites and ...,organophosphate metabolic process,cellular process,acetate catabolic process,nucleobase-containing small molecule met...,ribonucleotide metabolic process,purine-containing compound metabolic pro...,purine ribonucleotide metabolic process,protein metabolic process,carbohydrate derivative metabolic proces...,nucleotide metabolic process,purine nucleotide metabolic process,	Nucleotide Metabolism	
lpl7_c_DN147_c0_g1_i8	2AHMW@1|root,317ZU@2|Bacteria,2HC22@201174|Actinobacteria	201174|Actinobacteria	Unextendable partial coding region	-	-		-		-			
lpl7_c_DN170_c0_g2_i10	29WRJ@1|root,30ICM@2|Bacteria,2H09C@201174|Actinobacteria	201174|Actinobacteria	-	-	-		-		-			
lpl7_c_DN172_c0_g1_i2	COG1290@1|root,KOG4663@2759|Eukaryota,38FBZ@33154|Opisthokonta,3NX80@4751|Fungi,3QJC4@4890|Ascomycota,3RT5F@4891|Saccharomycetes	4751|Fungi	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex) that is part of the mitochondrial respiratory chain. The b-c1 complex mediates electron transfer from ubiquinol to cytochrome c. Contributes to the generation of a proton gradient across the mitochondrial membrane that is then used for ATP synthesis	Cytochrom_B_C,Cytochrom_B_N_2,Cytochrome_B,LAGLIDADG_1	ko:K00412		ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016		GO:0000372,GO:0000375,GO:0000376,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005750,GO:0006091,GO:0006119,GO:0006122,GO:0006139,GO:0006163,GO:0006396,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008121,GO:0008150,GO:0008152,GO:0008380,GO:0009055,GO:0009060,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0010467,GO:0015980,GO:0016020,GO:0016021,GO:0016070,GO:0016310,GO:0016491,GO:0016679,GO:0016681,GO:0016787,GO:0016788,GO:0017144,GO:0019637,GO:0019693,GO:0019866,GO:0022900,GO:0022904,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0034641,GO:0042773,GO:0042775,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045153,GO:0045275,GO:0045333,GO:0046034,GO:0046483,GO:0055086,GO:0055114,GO:0070069,GO:0070469,GO:0071704,GO:0072521,GO:0090304,GO:0090305,GO:0097159,GO:0098796,GO:0098798,GO:0098800,GO:0098803,GO:1901135,GO:1901360,GO:1901363,GO:1901564,GO:1902494,GO:1990204	energy derivation by oxidation of organi...,generation of precursor metabolites and ...,cellular respiration,organophosphate metabolic process,cellular process,nucleobase-containing small molecule met...,ribonucleotide metabolic process,purine-containing compound metabolic pro...,purine ribonucleotide metabolic process,ribonucleoside triphosphate metabolic pr...,carbohydrate derivative metabolic proces...,nucleotide metabolic process,purine nucleotide metabolic process,	Cellular Respiration	
lpl7_c_DN17_c0_g1_i1	2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-		-		-			
lpl7_c_DN18056_c0_g1_i1	COG5263@1|root,COG5263@2|Bacteria,1UYGF@1239|Firmicutes,24DXJ@186801|Clostridia,21ZAM@1506553|Lachnoclostridium	186801|Clostridia	Putative cell wall binding repeat	CW_binding_1	-		-		-			
lpl7_c_DN184_c0_g2_i15	2DMNG@1|root,32SP1@2|Bacteria,1VAXC@1239|Firmicutes,24P9Q@186801|Clostridia	186801|Clostridia	COG NOG14552 non supervised orthologous group	-	-		-		-			
lpl7_c_DN212_c0_g1_i5	COG0843@1|root,KOG4769@2759|Eukaryota,38JQ7@33154|Opisthokonta,3NYGG@4751|Fungi,3QSKE@4890|Ascomycota,3RU36@4891|Saccharomycetes	4751|Fungi	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B	COX1,LAGLIDADG_1	ko:K02256		ko00190,ko01100,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04260,map04714,map04932,map05010,map05012,map05016		GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0006091,GO:0006119,GO:0006123,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009055,GO:0009060,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015672,GO:0015980,GO:0015988,GO:0015990,GO:0016020,GO:0016021,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0017144,GO:0019637,GO:0019646,GO:0019693,GO:0019866,GO:0022857,GO:0022890,GO:0022900,GO:0022904,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0034220,GO:0034641,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045277,GO:0045333,GO:0046034,GO:0046483,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0055114,GO:0070069,GO:0070469,GO:0071704,GO:0072521,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098798,GO:0098800,GO:0098803,GO:1901135,GO:1901360,GO:1901564,GO:1902600	energy derivation by oxidation of organi...,generation of precursor metabolites and ...,cellular respiration,organophosphate metabolic process,cellular process,nucleobase-containing small molecule met...,ribonucleotide metabolic process,purine-containing compound metabolic pro...,purine ribonucleotide metabolic process,ribonucleoside triphosphate metabolic pr...,carbohydrate derivative metabolic proces...,nucleotide metabolic process,purine nucleotide metabolic process,	Cellular Respiration	
lpl7_c_DN2130_c0_g1_i1	2DMNG@1|root,32SP1@2|Bacteria,1VAXC@1239|Firmicutes,24P9Q@186801|Clostridia	186801|Clostridia	COG NOG14552 non supervised orthologous group	-	-		-		-			
lpl7_c_DN2130_c0_g1_i9	2DMHR@1|root,32RMI@2|Bacteria,4NS7M@976|Bacteroidetes,1I3YS@117743|Flavobacteriia	976|Bacteroidetes	-	-	-		-		-			
lpl7_c_DN2311_c0_g1_i1	2EXMS@1|root,2SZ9G@2759|Eukaryota,3ATRW@33154|Opisthokonta,3PHYP@4751|Fungi,3R68N@4890|Ascomycota,3RWN9@4891|Saccharomycetes	33154|Opisthokonta	identified by fungal homology comparisons and RT-PCR	-	-		-		-			
lpl7_c_DN24_c0_g2_i4	2DN97@1|root,32W7A@2|Bacteria,1VANB@1239|Firmicutes,24Q9J@186801|Clostridia	186801|Clostridia	-	-	-		-		-			
lpl7_c_DN32_c0_g1_i2	2DSV3@1|root,33HII@2|Bacteria,1VQ64@1239|Firmicutes,4IGTW@91061|Bacilli,3F8RY@33958|Lactobacillaceae	91061|Bacilli	ORF located using Blastx	-	-		-		-			
lpl7_c_DN373_c0_g1_i8	2CZ0H@1|root,2S7N2@2759|Eukaryota	2759|Eukaryota	-	-	-		-		-			
lpl7_c_DN3770_c0_g1_i1	KOG1048@1|root,KOG1048@2759|Eukaryota	2759|Eukaryota	cell-cell adhesion	Arm,RICTOR_M,RICTOR_V,RasGEF_N_2	ko:K08267,ko:K09479		ko00071,ko01100,ko01212,ko04150,map00071,map01100,map01212,map04150		GO:0005575,GO:0005622,GO:0005623,GO:0007492,GO:0007498,GO:0008150,GO:0009888,GO:0031932,GO:0032502,GO:0032991,GO:0038201,GO:0044424,GO:0044464,GO:0048382,GO:0048856			
lpl7_c_DN468_c0_g1_i1	2CYEG@1|root,2S3VE@2759|Eukaryota,39JDY@33154|Opisthokonta,3Q3QK@4751|Fungi,3QXDC@4890|Ascomycota,3RX3X@4891|Saccharomycetes,47E5I@766764|Debaryomycetaceae	4751|Fungi	-	-	-		-		-			
lpl7_c_DN468_c0_g1_i8	2CUCX@1|root,2RKS6@2759|Eukaryota,38QET@33154|Opisthokonta,3PS8M@4751|Fungi,3R19A@4890|Ascomycota	4751|Fungi	-	-	-		-		-			
lpl7_c_DN49_c0_g1_i8	2E39T@1|root,2SADP@2759|Eukaryota,3A8ZW@33154|Opisthokonta,3P6Y1@4751|Fungi,3QYXH@4890|Ascomycota	4751|Fungi	unnamed protein	-	-		-		-			
lpl7_c_DN4_c0_g2_i1	2EBGV@1|root,335HF@2|Bacteria,1UPVS@1239|Firmicutes,24VUQ@186801|Clostridia	186801|Clostridia	COG NOG38524 non supervised orthologous group	-	-		-		-			
lpl7_c_DN5_c0_g1_i1	29XIP@1|root,30J9M@2|Bacteria,1QGXJ@1224|Proteobacteria,1TEDR@1236|Gammaproteobacteria,3ZADK@586|Providencia	1236|Gammaproteobacteria	-	-	-		-		-			
lpl7_c_DN62_c0_g1_i1	2AU0F@1|root,31JKB@2|Bacteria,1RGGF@1224|Proteobacteria,1S5B2@1236|Gammaproteobacteria,3NN42@468|Moraxellaceae	1236|Gammaproteobacteria	COG NOG14600 non supervised orthologous group	-	-		-		-			
lpl7_c_DN6_c0_g1_i12	2CZQV@1|root,2SBAE@2759|Eukaryota	2759|Eukaryota	-	-	-		-		-			
lpl7_c_DN6_c0_g1_i4	KOG4853@1|root,KOG4853@2759|Eukaryota,3AB25@33154|Opisthokonta,3P6T1@4751|Fungi,3QZ1P@4890|Ascomycota,3RW9V@4891|Saccharomycetes,3S2E1@4893|Saccharomycetaceae	4751|Fungi	encoded within the 25S rRNA gene on the opposite strand	-	-		-		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007	regulation of cellular respiration,regulation of generation of precursor me...,	Cellular Respiration	
lpl7_c_DN6_c0_g1_i6	2E7QX@1|root,2SE9X@2759|Eukaryota,3ADIG@33154|Opisthokonta,3P9MB@4751|Fungi,3V5YY@5204|Basidiomycota,2YFXT@29000|Pucciniomycotina	4751|Fungi	-	-	-		-		-			
lpl7_c_DN752_c1_g1_i4	2BG5J@1|root,2S18N@2759|Eukaryota,3QITR@4776|Peronosporales	2759|Eukaryota	-	-	-		-		-			
lpl7_c_DN7_c0_g1_i11	2D0M6@1|root,2SENP@2759|Eukaryota,38QEU@33154|Opisthokonta,3PS8N@4751|Fungi,3RBQA@4890|Ascomycota,205EB@147541|Dothideomycetes,3MNVI@451867|Dothideomycetidae	4751|Fungi	-	-	-		-		-			
lpl7_c_DN84_c0_g2_i1	2B9ZZ@1|root,323DM@2|Bacteria,1V6N4@1239|Firmicutes,4IRDZ@91061|Bacilli	91061|Bacilli	COG NOG15344 non supervised orthologous group	-	-		-		-			
mpl4_a_DN391_c0_g1_i4	2DRVE@1|root,33D8G@2|Bacteria,1P1ND@1224|Proteobacteria	1224|Proteobacteria	-	-	-		-		-			
mpl4_a_DN3_c0_g1_i21	2AU0F@1|root,31JKB@2|Bacteria,1RGGF@1224|Proteobacteria,1S5B2@1236|Gammaproteobacteria,1Y8GF@135625|Pasteurellales	135625|Pasteurellales	by Glimmer3	-	-		-		-			
mpl4_a_DN40_c0_g1_i7	2CZQV@1|root,2SBAE@2759|Eukaryota	2759|Eukaryota	-	-	-		-		-			
mpl4_a_DN5118_c0_g1_i1	2E0YP@1|root,2S8BU@2759|Eukaryota,3ACKK@33154|Opisthokonta,3P85K@4751|Fungi,3V6CD@5204|Basidiomycota,22C9J@155619|Agaricomycetes	4751|Fungi	-	-	-		-		-			
mpl4_a_DN735_c0_g2_i12	2FDV4@1|root,2TF4Z@2759|Eukaryota,38TAX@33154|Opisthokonta,3PV05@4751|Fungi,3R66F@4890|Ascomycota,20QRC@147545|Eurotiomycetes,3SDHF@5042|Eurotiales	4751|Fungi	-	-	-		-		-			
mpl4_a_DN7_c0_g1_i51	2DMNG@1|root,32SP1@2|Bacteria,1VAXC@1239|Firmicutes,24P9Q@186801|Clostridia	186801|Clostridia	COG NOG14552 non supervised orthologous group	-	-		-		-			
mpl4_b_DN27_c0_g1_i1	29XIP@1|root,30J9M@2|Bacteria,1QGXJ@1224|Proteobacteria,1TEDR@1236|Gammaproteobacteria,3ZADK@586|Providencia	1236|Gammaproteobacteria	-	-	-		-		-			
mpl4_b_DN3_c0_g1_i21	KOG1721@1|root,KOG1721@2759|Eukaryota,39PQ0@33154|Opisthokonta	33154|Opisthokonta	DNA binding	-	-		-		-			
mpl4_b_DN6_c0_g1_i28	2DPM9@1|root,332MQ@2|Bacteria	2|Bacteria	-	-	-		-		-			
mpl4_b_DN9_c0_g1_i29	2CY47@1|root,2S1X0@2759|Eukaryota,3A4N9@33154|Opisthokonta,3P4UH@4751|Fungi,3V5KY@5204|Basidiomycota,22A4D@155619|Agaricomycetes	4751|Fungi	-	-	-		-		-			
mpl4_c_DN40_c0_g1_i6	2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-		-		-			
mpl4_c_DN46_c0_g1_i2	2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-		-		-			
mpl5_a_DN1034_c0_g2_i1	2CZK2@1|root,2SAR7@2759|Eukaryota,3A905@33154|Opisthokonta	33154|Opisthokonta	-	-	-		-		-			
mpl5_a_DN10_c0_g1_i35	2E8GP@1|root,2SEYV@2759|Eukaryota,3AC4B@33154|Opisthokonta,3P9AW@4751|Fungi,3V2WZ@5204|Basidiomycota	4751|Fungi	-	-	-		-		-			
mpl5_a_DN373_c0_g1_i3	2DS6B@1|root,33ERK@2|Bacteria,1R3PB@1224|Proteobacteria,1STQX@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-		-		-			
mpl5_a_DN37_c0_g1_i23	KOG4853@1|root,KOG4853@2759|Eukaryota,3AB25@33154|Opisthokonta,3P6T1@4751|Fungi,3QZ1P@4890|Ascomycota,3RW9V@4891|Saccharomycetes,3S2E1@4893|Saccharomycetaceae	4751|Fungi	encoded within the 25S rRNA gene on the opposite strand	-	-		-		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007	regulation of cellular respiration,regulation of generation of precursor me...,	Cellular Respiration	
mpl5_a_DN386_c0_g1_i6	arCOG05874@1|root,2ZJ01@2|Bacteria	2|Bacteria	-	-	-		-		-			
mpl5_b_DN1143_c2_g1_i1	2BG5J@1|root,2S18N@2759|Eukaryota	2759|Eukaryota	-	-	-		-		-			
mpl5_b_DN1_c0_g2_i15	2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-		-		-			
mpl5_b_DN9_c0_g1_i11	2E7QX@1|root,2SE9X@2759|Eukaryota,3ADIG@33154|Opisthokonta,3P9MB@4751|Fungi,3V5YY@5204|Basidiomycota,2YFXT@29000|Pucciniomycotina	4751|Fungi	-	-	-		-		-			
mpl5_c_DN10_c0_g1_i26	COG0048@1|root,KOG1750@2759|Eukaryota	2759|Eukaryota	structural constituent of ribosome	Ribosom_S12_S23	ko:K02950	small subunit ribosomal protein S12,	ko03010,map03010		GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009507,GO:0009536,GO:0009987,GO:0010467,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	cellular process,translation,peptide biosynthetic process,protein metabolic process,	Translation	
mpl5_c_DN10_c0_g1_i3	2DMNG@1|root,32SP1@2|Bacteria,1VAXC@1239|Firmicutes,24P9Q@186801|Clostridia	186801|Clostridia	COG NOG14552 non supervised orthologous group	-	-		-		-			
mpl5_c_DN44_c0_g1_i5	2B9ZZ@1|root,323DM@2|Bacteria,1V6N4@1239|Firmicutes,24K1H@186801|Clostridia,3WJW5@541000|Ruminococcaceae	186801|Clostridia	non supervised orthologous group	-	-		-		-			
mpl5_c_DN77_c0_g1_i2	29XIP@1|root,30J9M@2|Bacteria,1QGXJ@1224|Proteobacteria,1TEDR@1236|Gammaproteobacteria,3ZADK@586|Providencia	1236|Gammaproteobacteria	-	-	-		-		-			
mpl9_a_DN0_c0_g1_i40	29XIP@1|root,30J9M@2|Bacteria,1QGXJ@1224|Proteobacteria,1TEDR@1236|Gammaproteobacteria,3ZADK@586|Providencia	1236|Gammaproteobacteria	-	-	-		-		-			
mpl9_a_DN0_c356_g1_i1	2E1I0@1|root,2S7F3@2759|Eukaryota	2759|Eukaryota	-	-	-		-		-			
mpl9_a_DN1142_c0_g2_i2	2DUDZ@1|root,33Q5K@2|Bacteria	2|Bacteria	Protein of unknown function (DUF1725)	DUF1725	-		-		-			
mpl9_a_DN126507_c0_g1_i1	COG2334@1|root,COG2334@2|Bacteria,1MU2Q@1224|Proteobacteria,1RNHI@1236|Gammaproteobacteria,3X1SZ@547|Enterobacter	1236|Gammaproteobacteria	A protein kinase that phosphorylates Ser and Thr residues. Probably acts to suppress the effects of stress linked to accumulation of reactive oxygen species. Probably involved in the extracytoplasmic stress response	APH	-		-		GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0140096,GO:1901564	cellular process,protein metabolic process,	Cellular Stress	
mpl9_a_DN20864_c0_g1_i1	COG0488@1|root,COG0488@2|Bacteria,1MU37@1224|Proteobacteria,1RPN9@1236|Gammaproteobacteria,3X21P@547|Enterobacter	1236|Gammaproteobacteria	ABC transporter	ABC_tran,ABC_tran_Xtn	-		-		GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0050896	response to cold,		
mpl9_a_DN26_c0_g1_i16	2DPM9@1|root,332MQ@2|Bacteria,1NAPW@1224|Proteobacteria,2UWJH@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-		-		-			
mpl9_a_DN26_c0_g1_i3	2DMNG@1|root,32SP1@2|Bacteria,1VAXC@1239|Firmicutes,4HM1Q@91061|Bacilli,3F8QG@33958|Lactobacillaceae	91061|Bacilli	COG NOG14552 non supervised orthologous group	-	-		-		-			
mpl9_a_DN27365_c0_g1_i1	COG0764@1|root,COG0764@2|Bacteria,1MWV8@1224|Proteobacteria,1RP6W@1236|Gammaproteobacteria,3WWVK@544|Citrobacter	1236|Gammaproteobacteria	Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length	FabA	ko:K01716		ko00061,ko01100,ko01212,map00061,map01100,map01212		GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0008693,GO:0009058,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0016853,GO:0016860,GO:0016863,GO:0019171,GO:0019752,GO:0032787,GO:0034017,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0047451,GO:0071704,GO:0072330,GO:1901576	cellular process,		Fatty Acid Metabolism
mpl9_a_DN301_c0_g1_i4	COG0050@1|root,COG0050@2|Bacteria,1MVC0@1224|Proteobacteria,1RMYX@1236|Gammaproteobacteria,3X1IQ@547|Enterobacter	1236|Gammaproteobacteria	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3	ko:K02358	elongation factor Tu,	-		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944			
